,title,genres,average_rating,domestic_gross,foreign_gross,year,total_gross
956,The Hunt,"Action,Horror,Thriller",4.4,613000.0,18900000.0,2013,19513000.0
957,The Hunt,"Action,Drama,Thriller",4.0,613000.0,18900000.0,2013,19513000.0
958,The Hunt,Thriller,5.2,613000.0,18900000.0,2013,19513000.0
959,Absolutely Fabulous: The Movie,"Comedy,Crime",5.4,4800000.0,33100000.0,2016,37900000.0
960,Chennai Express,"Action,Comedy",6.1,5300000.0,18900000.0,2013,24200000.0
961,Dabangg 2,"Action,Comedy",4.9,2500000.0,18900000.0,2012,21400000.0
962,For No Good Reason,"Biography,Documentary,History",7.0,67400.0,18900000.0,2014,18967400.0
963,Back to 1942,Drama,6.9,313000.0,18900000.0,2012,19213000.0
964,Ginger & Rosa,Drama,6.3,1000000.0,18900000.0,2013,19900000.0
965,Patience (After Sebald),Documentary,6.9,15900.0,18900000.0,2012,18915900.0
966,Special ID,"Action,Crime",5.6,12700.0,18900000.0,2014,18912700.0
967,Force Majeure,"Comedy,Drama",7.3,1400000.0,18900000.0,2014,20300000.0
968,Ferrari Ki Sawaari,"Comedy,Drama,Family",6.4,434000.0,18900000.0,2012,19334000.0
969,28 Hotel Rooms,"Drama,Romance",5.8,18900.0,18900000.0,2012,18918900.0
970,Beasts of the Southern Wild,"Adventure,Drama,Fantasy",7.3,12800000.0,8300000.0,2012,21100000.0
971,Searching for Sugar Man,"Biography,Documentary,Music",8.2,3700000.0,18900000.0,2012,22600000.0
972,The House I Live In,Documentary,7.9,211000.0,18900000.0,2012,19111000.0
973,The Queen of Versailles,Documentary,7.1,2400000.0,18900000.0,2012,21300000.0
974,Tere Naal Love Ho Gaya,"Comedy,Drama,Romance",5.8,178000.0,18900000.0,2012,19078000.0
975,The Bling Ring,"Biography,Crime,Drama",5.6,5800000.0,13300000.0,2013,19100000.0
976,White Elephant,Drama,6.5,8900.0,4400000.0,2013,4408900.0
977,Life's a Breeze,"Comedy,Drama",6.3,3500.0,99700.0,2014,103200.0
978,Rock On 2,"Drama,Music",5.0,98900.0,18900000.0,2016,18998900.0
979,Jane Got a Gun,"Action,Drama,Western",5.9,1500000.0,18900000.0,2016,20400000.0
980,Tanu Weds Manu Returns,"Comedy,Drama,Romance",7.7,3000000.0,18900000.0,2015,21900000.0
981,Two Night Stand,"Comedy,Romance",6.4,18600.0,18900000.0,2014,18918600.0
982,God Help the Girl,"Drama,Music,Romance",6.4,103000.0,18900000.0,2014,19003000.0
983,Keith Lemon: The Film,Comedy,2.6,1400000.0,4000000.0,2012,5400000.0
984,Renoir,"Biography,Drama,History",6.6,2300000.0,18900000.0,2013,21200000.0
985,The Pervert's Guide to Ideology,Documentary,7.6,68000.0,18900000.0,2013,18968000.0
986,The Walk,"Crime,Thriller",6.8,10100000.0,51000000.0,2015,61100000.0
987,The Walk,"Adventure,Biography,Drama",7.3,10100000.0,51000000.0,2015,61100000.0
988,I Still See You,"Fantasy,Thriller",5.7,1400.0,1500000.0,2018,1501400.0
989,Drug War,"Action,Crime,Drama",7.0,128000.0,18900000.0,2013,19028000.0
990,Khiladi 786,"Action,Comedy",4.4,379000.0,18900000.0,2012,19279000.0
991,Finding Mr. Right,Comedy,6.4,6900.0,18900000.0,2013,18906900.0
992,Student of the Year,"Comedy,Drama,Romance",5.4,670000.0,18900000.0,2012,19570000.0
993,Maps to the Stars,"Comedy,Drama",6.2,351000.0,988000.0,2015,1339000.0
994,Metallica Through the Never,Music,7.2,3400000.0,4600000.0,2013,8000000.0
995,Jab Tak Hai Jaan,"Drama,Romance",6.8,3000000.0,18900000.0,2012,21900000.0
996,For a Woman,Drama,6.5,32299.0,1200000.0,2014,1232299.0
997,Caesar Must Die,Drama,7.3,76900.0,18900000.0,2013,18976900.0
998,Yeh Jawaani Hai Deewani,"Comedy,Drama,Musical",7.1,3800000.0,18900000.0,2013,22700000.0
999,Son of Sardaar,"Action,Comedy",4.0,772000.0,18900000.0,2012,19672000.0
1000,Barbara,Drama,7.2,1000000.0,3100000.0,2012,4100000.0
1001,Barbara,"Biography,Drama,Music",6.1,1000000.0,3100000.0,2012,4100000.0
1002,The Kings of Summer,"Adventure,Comedy,Drama",7.2,1300000.0,18900000.0,2013,20200000.0
1003,English Vinglish,"Comedy,Drama,Family",7.9,1900000.0,18900000.0,2012,20800000.0
1004,Song One,"Drama,Music",5.8,32299.0,18900000.0,2015,18932299.0
1005,Luv Shuv Tey Chicken Khurana,Comedy,6.6,144000.0,18900000.0,2012,19044000.0
1006,Child's Pose,Drama,7.4,97200.0,18900000.0,2014,18997200.0
1007,Shirin Farhad Ki Toh Nikal Padi,Romance,4.3,156000.0,18900000.0,2012,19056000.0
1008,The House That Jack Built,"Drama,Family",6.7,88000.0,18900000.0,2018,18988000.0
1009,The House That Jack Built,"Crime,Drama,Horror",6.9,88000.0,18900000.0,2018,18988000.0
1010,Jodi Breakers,"Comedy,Musical,Romance",3.5,52600.0,18900000.0,2012,18952600.0
1011,The Dark Horse,"Biography,Drama",7.5,67500.0,18900000.0,2016,18967500.0
1012,The Counselor,"Crime,Drama,Thriller",5.3,17000000.0,54000000.0,2013,71000000.0
1013,The Workshop,"Documentary,Family",8.0,22100.0,18900000.0,2018,18922100.0
1014,The Workshop,"Drama,Mystery,Thriller",6.6,22100.0,18900000.0,2018,18922100.0
1015,The Other Woman,"Comedy,Romance",6.0,25400.0,427000.0,2011,452400.0
1016,Generation Iron,"Documentary,Drama,Sport",7.1,850000.0,18900000.0,2013,19750000.0
1017,Before Midnight,"Drama,Romance",7.9,8100000.0,3100000.0,2013,11200000.0
1018,Half of a Yellow Sun,"Drama,Romance",6.1,54500.0,18900000.0,2014,18954500.0
1019,Paulette,"Comedy,Crime",6.6,29500.0,18900000.0,2015,18929500.0
1020,A Hijacking,"Drama,Thriller",7.2,414000.0,18900000.0,2013,19314000.0
1021,Closed Circuit,"Crime,Drama,Mystery",6.2,5800000.0,18900000.0,2013,24700000.0
1022,Fill the Void,"Drama,Romance",6.7,1800000.0,18900000.0,2013,20700000.0
1023,Seymour: An Introduction,"Biography,Documentary,Music",7.5,744000.0,18900000.0,2015,19644000.0
1024,Lootera,"Drama,Romance",7.3,582000.0,18900000.0,2013,19482000.0
1025,Table No. 21,"Adventure,Thriller",7.1,46700.0,18900000.0,2013,18946700.0
1026,Canopy,"Adventure,Drama,Thriller",4.9,8500.0,18900000.0,2014,18908500.0
1027,Kin,"Drama,Music",8.6,5700000.0,4300000.0,2018,10000000.0
1028,Kin,"Action,Drama,Sci-Fi",5.7,5700000.0,4300000.0,2018,10000000.0
1029,Calvary,Drama,7.4,3600000.0,13300000.0,2014,16900000.0
1030,The Love Punch,Comedy,5.7,267000.0,4500000.0,2014,4767000.0
1031,Dear White People,"Comedy,Drama,Romance",6.1,4400000.0,18900000.0,2014,23300000.0
1032,White Bird in a Blizzard,"Drama,Mystery,Thriller",6.4,33800.0,18900000.0,2014,18933800.0
1033,Love in the Buff,"Comedy,Romance",6.9,256000.0,18900000.0,2012,19156000.0
1034,I Give It a Year,"Comedy,Romance",5.7,34700.0,28200000.0,2013,28234700.0
1035,Miss You Already,"Comedy,Drama,Romance",6.8,1200000.0,18900000.0,2015,20100000.0
1036,The Cut,"Adventure,Drama,History",6.3,28100.0,18900000.0,2015,18928100.0
1037,Wildlife,Drama,6.8,1100000.0,2000000.0,2018,3100000.0
1038,Wildlife,Drama,6.9,1100000.0,2000000.0,2018,3100000.0
1039,Ghanchakkar,"Comedy,Crime,Thriller",5.7,203000.0,18900000.0,2013,19103000.0
1040,In Bloom,"Drama,Romance,Thriller",5.8,56100.0,18900000.0,2014,18956100.0
1041,In Bloom,Drama,7.7,56100.0,18900000.0,2014,18956100.0
1042,Beyond the Hills,Drama,7.6,125000.0,18900000.0,2013,19025000.0
1043,Fading Gigolo,Comedy,6.2,3800000.0,9600000.0,2014,13400000.0
1044,Caught in the Web,Drama,6.5,1100.0,18900000.0,2013,18901100.0
1045,Black Sea,"Adventure,Drama,Thriller",6.4,1200000.0,18900000.0,2015,20100000.0
1046,A Five Star Life,"Drama,Romance",6.3,307000.0,2200000.0,2014,2507000.0
1047,Sunset Song,Drama,6.4,160000.0,18900000.0,2016,19060000.0
1048,The Founder,"Comedy,Sci-Fi",5.9,12800000.0,11300000.0,2017,24100000.0
1049,The Founder,"Biography,Drama,History",7.2,12800000.0,11300000.0,2017,24100000.0
1050,More Than Honey,Documentary,7.6,79800.0,18900000.0,2013,18979800.0
1051,Dragon Ball Z: Battle of Gods,"Action,Adventure,Animation",7.2,2600000.0,47800000.0,2014,50400000.0
1052,The Raid 2,"Action,Crime,Thriller",8.0,2600000.0,18900000.0,2014,21500000.0
1053,Vulgaria,Comedy,6.3,59100.0,18900000.0,2012,18959100.0
1054,Museum Hours,Drama,6.9,561000.0,18900000.0,2013,19461000.0
1055,True Story,"Crime,Drama,Mystery",6.3,4700000.0,18900000.0,2015,23600000.0
1056,True Story,Drama,6.6,4700000.0,18900000.0,2015,23600000.0
1057,Satyagraha,Drama,6.0,739000.0,18900000.0,2013,19639000.0
1058,Friend Request,Thriller,4.0,3800000.0,18900000.0,2017,22700000.0
1059,Friend Request,"Horror,Thriller",5.3,3800000.0,18900000.0,2017,22700000.0
1060,Friend Request,Horror,4.9,3800000.0,18900000.0,2017,22700000.0
1061,Blue Is the Warmest Color,"Drama,Romance",7.8,2200000.0,5200000.0,2013,7400000.0
1062,On My Way,"Comedy,Drama",6.4,317000.0,18900000.0,2014,19217000.0
1063,The Devil's Hand,"Horror,Thriller",5.0,5700.0,18900000.0,2014,18905700.0
1064,Chakravyuh,"Action,Drama,Thriller",6.9,152000.0,18900000.0,2012,19052000.0
1065,The Canyons,"Drama,Thriller",3.8,56800.0,18900000.0,2013,18956800.0
1066,Becoming Traviata,"Documentary,Musical",7.0,62700.0,18900000.0,2013,18962700.0
1067,Falcon Rising,"Action,Adventure",5.8,11800.0,18900000.0,2014,18911800.0
1068,Tai Chi Hero,"Action,Adventure",6.2,35100.0,347000.0,2013,382100.0
1069,Come What May,"Drama,War",6.7,37800.0,18900000.0,2016,18937800.0
1070,Pieta,"Crime,Drama",7.2,22100.0,3600000.0,2013,3622100.0
1071,Jessabelle,"Horror,Thriller",5.4,1400000.0,7000000.0,2014,8400000.0
1072,Shootout at Wadala,"Action,Crime",5.9,370000.0,18900000.0,2013,19270000.0
1073,The Dance of Reality,"Biography,Drama,Fantasy",7.5,294000.0,18900000.0,2014,19194000.0
1074,The Selfish Giant,Drama,7.3,12200.0,18900000.0,2013,18912200.0
1075,Mandela: Long Walk to Freedom,"Biography,Drama,History",7.1,8300000.0,19000000.0,2013,27300000.0
1076,The Green Prince,"Biography,Documentary",7.2,258000.0,18900000.0,2014,19158000.0
1077,Sound City,"Documentary,Music",7.8,423000.0,18900000.0,2013,19323000.0
1078,Double Trouble,"Action,Comedy",3.6,44800.0,18900000.0,2012,18944800.0
1079,Double Trouble,Comedy,5.4,44800.0,18900000.0,2012,18944800.0
1080,Double Trouble,"Adventure,Family",4.6,44800.0,18900000.0,2012,18944800.0
1081,Singham Returns,"Action,Drama",5.7,1200000.0,18900000.0,2014,20100000.0
1082,A Werewolf Boy,"Fantasy,Romance",7.4,343000.0,41300000.0,2012,41643000.0
1083,Una,"Drama,Romance",6.2,22800.0,18900000.0,2017,18922800.0
1084,Enemy,"Mystery,Thriller",6.9,1000000.0,2400000.0,2014,3400000.0
1085,Enemy,"Drama,Fantasy,Mystery",5.6,1000000.0,2400000.0,2014,3400000.0
1086,Vicky Donor,"Comedy,Romance",7.8,549000.0,18900000.0,2012,19449000.0
1087,The Grand Seduction,Comedy,7.0,3400000.0,18900000.0,2014,22300000.0
1088,ABCD (Any Body Can Dance),"Drama,Music",6.4,222000.0,18900000.0,2013,19122000.0
1089,My Life as a Zucchini,"Animation,Comedy,Drama",7.8,310000.0,18900000.0,2017,19210000.0
1090,The Babadook,"Drama,Horror",6.8,964000.0,9300000.0,2014,10264000.0
1091,Mojave,"Drama,Thriller",5.2,8300.0,18900000.0,2016,18908300.0
1092,Strangerland,"Drama,Mystery,Thriller",5.2,17500.0,18900000.0,2015,18917500.0
1093,A Girl Walks Home Alone at Night,"Drama,Horror",7.0,492000.0,18900000.0,2014,19392000.0
1094,The Captive,"Crime,Drama,Mystery",5.9,1100000.0,18900000.0,2014,20000000.0
1095,7 Boxes,"Adventure,Crime,Drama",7.2,38100.0,267000.0,2014,305100.0
1096,The Zero Theorem,"Comedy,Drama,Fantasy",6.1,258000.0,513000.0,2014,771000.0
1097,Fruitvale Station,"Biography,Drama,Romance",7.5,16100000.0,1300000.0,2013,17400000.0
1098,Madame Bovary,Drama,5.7,44200.0,18900000.0,2015,18944200.0
1099,Tumbledown,"Comedy,Music,Romance",6.2,135000.0,18900000.0,2016,19035000.0
1100,Tumbledown,"Drama,Mystery,Romance",4.1,135000.0,18900000.0,2016,19035000.0
1101,Kochadaiiyaan,"Action,Animation",6.5,817000.0,18900000.0,2014,19717000.0
1102,Third Person,"Drama,Romance",6.4,1000000.0,18900000.0,2014,19900000.0
1103,Third Person,"Documentary,Drama",8.6,1000000.0,18900000.0,2014,19900000.0
1104,Himmatwala,"Action,Comedy,Drama",1.7,271000.0,18900000.0,2013,19171000.0
1105,The Rover,"Action,Crime,Drama",6.4,1100000.0,2100000.0,2014,3200000.0
1106,Frances Ha,"Comedy,Drama,Romance",7.4,4099999.0,18900000.0,2013,22999999.0
1107,Mississippi Grind,"Comedy,Drama",6.4,131000.0,18900000.0,2015,19031000.0
1108,The Lunchbox,"Drama,Romance",7.8,4200000.0,18900000.0,2014,23100000.0
1109,"1,000 Times Good Night","Drama,War",7.1,53900.0,18900000.0,2014,18953900.0
1110,Teri Meri Kahaani,"Comedy,Drama,Romance",4.8,781000.0,18900000.0,2012,19681000.0
1111,Bhaag Milkha Bhaag,"Biography,Drama,Sport",8.2,1600000.0,18900000.0,2013,20500000.0
1112,Jobs,"Biography,Drama",5.9,16100000.0,19800000.0,2013,35900000.0
1113,The Berlin File,"Action,Thriller",6.6,665000.0,48300000.0,2013,48965000.0
1114,The Great Beauty,Drama,7.8,2900000.0,18500000.0,2013,21400000.0
1115,Unfinished Business,"Comedy,Drama",5.4,10200000.0,4200000.0,2015,14400000.0
1116,Unfinished Business,Horror,7.2,10200000.0,4200000.0,2015,14400000.0
1117,Ragnarok,"Action,Adventure",5.9,1400.0,3700000.0,2014,3701400.0
1118,The Pyramid,Horror,3.9,2800000.0,14100000.0,2014,16900000.0
1119,The Pyramid,"Action,Adventure,Horror",4.6,2800000.0,14100000.0,2014,16900000.0
1120,The Disappointments Room,"Drama,Horror,Thriller",3.9,2400000.0,18900000.0,2016,21300000.0
1121,Stories We Tell,Documentary,7.6,1600000.0,18900000.0,2013,20500000.0
1122,Mugamoodi,"Action,Adventure",5.0,101000.0,18900000.0,2012,19001000.0
1123,A Private War,"Biography,Drama,War",6.7,1600000.0,2200000.0,2018,3800000.0
1124,Bird People,"Drama,Fantasy,Romance",6.1,32100.0,18900000.0,2014,18932100.0
1125,Horses of God,Drama,7.1,14800.0,18900000.0,2014,18914800.0
1126,Lolo,Documentary,7.9,24100.0,18900000.0,2016,18924100.0
1127,Lolo,Comedy,5.7,24100.0,18900000.0,2016,18924100.0
1128,R... Rajkumar,Action,5.2,167000.0,18900000.0,2013,19067000.0
1129,Pioneer,Thriller,6.0,6900.0,18900000.0,2014,18906900.0
1130,Short Term 12,Drama,8.0,1000000.0,18900000.0,2013,19900000.0
1131,Painted Skin: The Resurrection,"Fantasy,Mystery,Romance",6.3,50400.0,18900000.0,2012,18950400.0
1132,Paradise: Faith,Drama,6.8,6500.0,18900000.0,2013,18906500.0
1133,Paradise: Hope,Drama,6.7,6700.0,18900000.0,2013,18906700.0
1134,Kick,"Action,Comedy,Crime",5.4,2500000.0,18900000.0,2014,21400000.0
1135,Kick,"Drama,Horror,Thriller",3.2,2500000.0,18900000.0,2014,21400000.0
1136,2 States,"Comedy,Drama,Romance",6.9,2200000.0,18900000.0,2014,21100000.0
1137,Bright Days Ahead,"Drama,Romance",6.3,21800.0,1400000.0,2014,1421800.0
1138,Words and Pictures,"Comedy,Drama,Romance",6.6,2200000.0,1200000.0,2014,3400000.0
1139,Fed Up,Documentary,7.7,1500000.0,18900000.0,2014,20400000.0
1140,Jerusalem,Documentary,7.3,8000000.0,1300000.0,2013,9300000.0
1141,Keeping Up with the Joneses,"Action,Comedy",5.9,14900000.0,15000000.0,2016,29900000.0
1142,The Girl on the Train,Thriller,4.4,208000.0,97100.0,2010,305100.0
1143,The Girl on the Train,"Crime,Drama,Mystery",6.5,208000.0,97100.0,2010,305100.0
1144,Souvenir,"Drama,Music,Romance",6.0,11400.0,18900000.0,2018,18911400.0
1145,Souvenir,"Comedy,Romance",5.9,11400.0,18900000.0,2018,18911400.0
1146,Ain't Them Bodies Saints,"Crime,Drama,Romance",6.4,397000.0,635000.0,2013,1032000.0
1147,Cuban Fury,"Comedy,Romance,Sport",6.2,92400.0,18900000.0,2014,18992400.0
1148,Le Week-End,"Comedy,Drama,Romance",6.3,2200000.0,18900000.0,2014,21100000.0
1149,A Quiet Passion,"Biography,Drama",6.5,1900000.0,18900000.0,2017,20800000.0
1150,Kill Me Three Times,"Action,Comedy,Crime",5.9,24300.0,18900000.0,2015,18924300.0
1151,20 Feet from Stardom,"Documentary,Music",7.4,4900000.0,18900000.0,2013,23800000.0
1152,Predestination,"Drama,Mystery,Sci-Fi",7.5,68400.0,18900000.0,2015,18968400.0
1153,The Homesman,"Drama,Western",6.6,2400000.0,18900000.0,2014,21300000.0
1154,Goodbye to Language,"Drama,Fantasy",5.9,390000.0,18900000.0,2014,19290000.0
1155,The Invitation,"Drama,Horror,Mystery",6.7,232000.0,18900000.0,2016,19132000.0
1156,Anomalisa,"Animation,Comedy,Drama",7.3,3800000.0,1900000.0,2015,5700000.0
1157,Dark Places,"Action,Drama,Mystery",6.2,209000.0,18900000.0,2015,19109000.0
1158,Dom Hemingway,"Comedy,Crime,Drama",6.2,524000.0,18900000.0,2014,19424000.0
1159,Carol,"Drama,Romance",7.2,12700000.0,27600000.0,2015,40300000.0
1160,The Green Inferno,"Adventure,Horror",5.3,7200000.0,18900000.0,2015,26100000.0
1161,Desert Dancer,"Biography,Drama,Music",6.2,155000.0,18900000.0,2015,19055000.0
1162,Belle,"Biography,Drama,Romance",7.4,10700000.0,18900000.0,2014,29600000.0
1163,The Past,"Drama,Mystery",7.8,1300000.0,9300000.0,2013,10600000.0
1164,The Past,"Drama,Horror",7.4,1300000.0,9300000.0,2013,10600000.0
1165,The Happy Prince,"Biography,Drama",6.3,466000.0,18900000.0,2018,19366000.0
1166,Venus in Fur,Drama,7.2,374000.0,8000000.0,2014,8374000.0
1167,Walking the Camino: Six Ways to Santiago,"Adventure,Documentary",7.3,613000.0,18900000.0,2013,19513000.0
1168,Ek Thi Daayan,"Horror,Romance,Thriller",5.7,112000.0,18900000.0,2013,19012000.0
1169,Husbands in Goa,Comedy,3.6,10100.0,18900000.0,2012,18910100.0
1170,Open Windows,"Crime,Horror,Thriller",5.2,1800.0,18900000.0,2014,18901800.0
1171,An Eye for Beauty,Drama,5.5,9000.0,18900000.0,2015,18909000.0
1172,The Amazing Catfish,"Comedy,Drama",7.0,11300.0,18900000.0,2014,18911300.0
1173,The Wolfpack,"Biography,Documentary",7.0,1300000.0,18900000.0,2015,20200000.0
1174,Red Obsession,"Documentary,History,News",6.7,13200.0,18900000.0,2013,18913200.0
1175,Gabbar is Back,Action,7.2,535000.0,18900000.0,2015,19435000.0
1176,Go Goa Gone,"Action,Adventure,Comedy",6.6,298000.0,18900000.0,2013,19198000.0
1177,Bluebeard,Horror,6.1,33500.0,5200.0,2010,38700.0
1178,Bluebeard,Horror,6.1,43100.0,18900000.0,2017,18943100.0
1179,Bluebeard,Thriller,6.4,33500.0,5200.0,2010,38700.0
1180,Bluebeard,Thriller,6.4,43100.0,18900000.0,2017,18943100.0
1181,V/H/S/2,"Horror,Thriller",6.1,21800.0,18900000.0,2013,18921800.0
1182,Clouds of Sils Maria,Drama,6.7,1900000.0,18900000.0,2015,20800000.0
1183,Walk of Shame,Comedy,6.0,59200.0,18900000.0,2014,18959200.0
1184,Hateship Loveship,"Drama,Romance",6.2,54000.0,18900000.0,2014,18954000.0
1185,The Escape,"Drama,Thriller",7.3,14000.0,18900000.0,2018,18914000.0
1186,The Escape,Drama,5.7,14000.0,18900000.0,2018,18914000.0
1187,The Escape,Drama,5.9,14000.0,18900000.0,2018,18914000.0
1188,And So It Goes,"Comedy,Drama,Romance",5.8,15200000.0,10200000.0,2014,25400000.0
1189,Human Capital,Drama,7.3,159000.0,18900000.0,2015,19059000.0
1190,Mr. Turner,"Biography,Drama,History",6.8,4000000.0,18200000.0,2014,22200000.0
1191,The Hallow,Horror,5.7,13900.0,18900000.0,2015,18913900.0
1192,Grand Masti,"Comedy,Drama,Romance",4.4,414000.0,18900000.0,2013,19314000.0
1193,Moscow Never Sleeps,Drama,5.6,25300.0,18900000.0,2017,18925300.0
1194,Palo Alto,Drama,6.2,768000.0,18900000.0,2014,19668000.0
1195,5 to 7,"Comedy,Drama,Romance",7.1,163000.0,18900000.0,2015,19063000.0
1196,The Square,"Documentary,Drama,History",8.1,1500000.0,18900000.0,2017,20400000.0
1197,The Square,"Comedy,Drama",7.2,1500000.0,18900000.0,2017,20400000.0
1198,The Keeping Room,"Drama,Western",6.0,27200.0,18900000.0,2015,18927200.0
1199,May in the Summer,"Comedy,Drama",5.6,22000.0,112000.0,2014,134000.0
1200,Ip Man: The Final Fight,"Action,Biography,Drama",6.2,37900.0,18900000.0,2013,18937900.0
1201,Loving,"Drama,Romance",7.1,7800000.0,5200000.0,2016,13000000.0
1202,Loving,"Biography,Drama,Romance",7.0,7800000.0,5200000.0,2016,13000000.0
1203,Loving,"Drama,Romance",5.3,7800000.0,5200000.0,2016,13000000.0
1204,Burnt,"Comedy,Drama",6.6,13700000.0,23000000.0,2015,36700000.0
1205,Billy Lynn's Long Halftime Walk,"Action,Drama,Thriller",6.3,1700000.0,29200000.0,2016,30900000.0
1206,Jauja,"Drama,Western",6.4,60200.0,18900000.0,2015,18960200.0
1207,Escobar: Paradise Lost,"Crime,Drama,History",6.5,196000.0,3600000.0,2015,3796000.0
1208,The Gunman,"Action,Crime,Drama",5.8,10700000.0,13500000.0,2015,24200000.0
1209,The Stroller Strategy,Comedy,5.5,3500.0,18900000.0,2013,18903500.0
1210,The Beatles: Eight Days a Week - The Touring Years,"Documentary,Music",7.8,2900000.0,9400000.0,2016,12300000.0
1211,The Fencer,"Biography,Drama,History",7.2,96000.0,18900000.0,2017,18996000.0
1212,Youth,"Drama,Family",6.6,2700000.0,18900000.0,2015,21600000.0
1213,Youth,Drama,6.1,2700000.0,18900000.0,2015,21600000.0
1214,Youth,"Comedy,Drama,Music",7.3,2700000.0,18900000.0,2015,21600000.0
1215,Youth,Drama,7.3,2700000.0,18900000.0,2015,21600000.0
1216,Youth,"Drama,Romance,War",7.1,2700000.0,18900000.0,2015,21600000.0
1217,I Spit on Your Grave 2,"Horror,Thriller",5.7,800.0,18900000.0,2013,18900800.0
1218,The Light Between Oceans,"Drama,Romance",7.2,12500000.0,13400000.0,2016,25900000.0
1219,Against the Sun,"Adventure,Biography,Drama",6.5,4600.0,18900000.0,2015,18904600.0
1220,Lilting,"Drama,Romance",7.2,27100.0,18900000.0,2014,18927100.0
1221,Starred Up,"Crime,Drama",7.4,54900.0,18900000.0,2014,18954900.0
1222,The Duke of Burgundy,"Drama,Mystery,Romance",6.6,64500.0,18900000.0,2015,18964500.0
1223,Besharam,"Action,Comedy,Romance",3.6,680000.0,18900000.0,2013,19580000.0
1224,The Tale of The Princess Kaguya,"Adventure,Animation,Drama",8.0,703000.0,23500000.0,2014,24203000.0
1225,Life After Beth,"Comedy,Fantasy,Horror",5.6,88300.0,18900000.0,2014,18988300.0
1226,Me and Earl and the Dying Girl,"Comedy,Drama,Romance",7.8,6800000.0,2300000.0,2015,9100000.0
1227,Shut In,"Drama,Mystery,Thriller",4.7,6900000.0,6200000.0,2016,13100000.0
1228,Whiplash,"Drama,Music",8.5,13100000.0,35900000.0,2014,49000000.0
1229,The Strange Little Cat,"Comedy,Drama",6.6,5900.0,18900000.0,2014,18905900.0
1230,The Ardennes,Drama,6.8,5600.0,18900000.0,2017,18905600.0
1231,Viral,"Comedy,Horror,Thriller",4.4,1400000.0,552000.0,2016,1952000.0
1232,Viral,"Drama,Horror,Sci-Fi",5.5,1400000.0,552000.0,2016,1952000.0
1233,The French Minister,Comedy,6.4,12000.0,5100000.0,2014,5112000.0
1234,Difret,"Biography,Crime,Drama",6.8,49700.0,18900000.0,2015,18949700.0
1235,'71,"Action,Drama,Thriller",7.2,1300000.0,355000.0,2015,1655000.0
1236,City of Gold,"Biography,Documentary",7.1,641000.0,18900000.0,2016,19541000.0
1237,City of Gold,"Action,Adventure,Horror",4.8,641000.0,18900000.0,2016,19541000.0
1238,Boulevard,Drama,5.8,126000.0,18900000.0,2015,19026000.0
1239,Noble,"Biography,Drama",6.8,347000.0,18900000.0,2015,19247000.0
1240,Closed Curtain,Drama,6.6,28100.0,18900000.0,2014,18928100.0
1241,The Last Station,Drama,3.8,6600000.0,6900000.0,2010,13500000.0
1242,The Last Station,Documentary,7.6,6600000.0,6900000.0,2010,13500000.0
1243,Baahubali: The Beginning,"Action,Drama",8.1,6700000.0,18900000.0,2015,25600000.0
1244,Hot Tub Time Machine 2,"Comedy,Mystery,Sci-Fi",5.1,12300000.0,767000.0,2015,13067000.0
1245,A Little Chaos,"Drama,Romance",6.5,558000.0,9500000.0,2015,10058000.0
1246,Midnight Special,"Action,Drama,Mystery",6.6,3700000.0,2500000.0,2016,6200000.0
1247,Tomorrow,Drama,7.9,62500.0,18900000.0,2017,18962500.0
1248,Tomorrow,Drama,9.1,62500.0,18900000.0,2017,18962500.0
1249,Tomorrow,Documentary,8.1,62500.0,18900000.0,2017,18962500.0
1250,Tomorrow,Drama,5.1,62500.0,18900000.0,2017,18962500.0
1251,Just a Sigh,"Drama,Romance",6.5,75500.0,1200000.0,2014,1275500.0
1252,Churchill,"Biography,Drama,History",6.3,1300000.0,18900000.0,2017,20200000.0
1253,Colette,"Biography,Drama,History",6.1,5100000.0,18900000.0,2018,24000000.0
1254,Colette,"Biography,Drama,History",6.8,5100000.0,18900000.0,2018,24000000.0
1255,Plot for Peace,"Documentary,History,Thriller",6.7,7100.0,18900000.0,2014,18907100.0
1256,The D Train,"Comedy,Drama",5.0,673000.0,102000.0,2015,775000.0
1257,Locke,Drama,7.1,1400000.0,18900000.0,2014,20300000.0
1258,After the Storm,Drama,8.0,272000.0,18900000.0,2017,19172000.0
1259,After the Storm,"Comedy,Drama",7.4,272000.0,18900000.0,2017,19172000.0
1260,Saint Laurent,"Biography,Drama,Romance",6.1,429000.0,18900000.0,2015,19329000.0
1261,Yves Saint Laurent,"Biography,Drama",6.2,724000.0,20300000.0,2014,21024000.0
1262,Life of a King,Drama,6.9,6500.0,18900000.0,2014,18906500.0
1263,Diary of a Chambermaid,Drama,5.5,54200.0,18900000.0,2016,18954200.0
1264,Meerkats,Documentary,7.4,778000.0,482000.0,2012,1260000.0
1265,The Remaining,"Drama,Horror,Mystery",4.3,1200000.0,18900000.0,2014,20100000.0
1266,Finding Vivian Maier,"Biography,Documentary,Mystery",7.7,1500000.0,18900000.0,2014,20400000.0
1267,Blackhat,"Action,Crime,Thriller",5.4,8000000.0,11600000.0,2015,19600000.0
1268,The Riot Club,"Drama,Thriller",6.0,7700.0,2100000.0,2015,2107700.0
1269,Ida,Drama,7.4,3800000.0,18900000.0,2014,22700000.0
