,title,genres,average_rating,domestic_gross,foreign_gross,year,total_gross
238,Eva,"Drama,Romance",5.7,"$16,700.00","$18,700,000.00",2015,"$18,716,700.00"
239,Eva,"Drama,Romance",4.6,"$16,700.00","$18,700,000.00",2015,"$18,716,700.00"
240,Dirty Girl,"Comedy,Drama",6.5,"$55,100.00","$18,700,000.00",2011,"$18,755,100.00"
241,Paddington,"Adventure,Comedy,Family",7.2,"$76,300,000.00","$191,800,000.00",2015,"$268,100,000.00"
242,Trance,Horror,4.6,"$2,300,000.00","$21,900,000.00",2013,"$24,200,000.00"
243,Trance,"Crime,Drama,Mystery",6.9,"$2,300,000.00","$21,900,000.00",2013,"$24,200,000.00"
244,Blue Valentine,"Drama,Romance",7.4,"$9,700,000.00","$2,600,000.00",2010,"$12,300,000.00"
245,Seventh Son,"Action,Adventure,Fantasy",5.5,"$17,200,000.00","$97,000,000.00",2015,"$114,200,000.00"
246,The Ides of March,"Drama,Thriller",7.1,"$41,000,000.00","$35,000,000.00",2011,"$76,000,000.00"
247,Free State of Jones,"Action,Biography,Drama",6.9,"$20,800,000.00","$4,200,000.00",2016,"$25,000,000.00"
248,Big Eyes,"Biography,Crime,Drama",7.0,"$14,500,000.00","$14,800,000.00",2014,"$29,300,000.00"
249,Big Eyes,Documentary,7.2,"$14,500,000.00","$14,800,000.00",2014,"$29,300,000.00"
250,Burlesque,"Drama,Music,Musical",6.4,"$39,400,000.00","$50,100,000.00",2010,"$89,500,000.00"
251,Burlesque,Drama,7.0,"$39,400,000.00","$50,100,000.00",2010,"$89,500,000.00"
252,Morning Glory,"Comedy,Drama,Romance",6.5,"$31,000,000.00","$29,000,000.00",2010,"$60,000,000.00"
253,Shutter Island,"Mystery,Thriller",8.1,"$128,000,000.00","$166,800,000.00",2010,"$294,800,000.00"
254,2:22,Thriller,5.8,$400.00,"$18,700,000.00",2017,"$18,700,400.00"
255,Lay the Favorite,"Comedy,Drama,Romance",4.8,"$21,000.00","$1,600,000.00",2012,"$1,621,000.00"
256,Green Lantern,"Action,Adventure,Sci-Fi",5.5,"$116,600,000.00","$103,300,000.00",2011,"$219,900,000.00"
257,Takers,"Action,Crime,Thriller",6.2,"$57,700,000.00","$11,300,000.00",2010,"$69,000,000.00"
258,A Tale of Love and Darkness,"Biography,Drama,History",6.0,"$572,000.00","$18,700,000.00",2016,"$19,272,000.00"
259,The Ghost Writer,"Drama,Mystery,Thriller",7.2,"$15,500,000.00","$44,700,000.00",2010,"$60,200,000.00"
260,Frankenweenie,"Animation,Comedy,Family",7.0,"$35,300,000.00","$46,200,000.00",2012,"$81,500,000.00"
261,Holy Rollers,"Biography,Crime,Drama",5.9,"$303,000.00","$305,000.00",2010,"$608,000.00"
262,Beastly,"Drama,Fantasy,Romance",5.6,"$27,900,000.00","$15,300,000.00",2011,"$43,200,000.00"
263,Freakonomics,Documentary,6.4,"$101,000.00","$16,400.00",2010,"$117,400.00"
264,The Joneses,"Comedy,Drama",6.9,"$1,500,000.00","$5,500,000.00",2010,"$7,000,000.00"
265,The Joneses,"Biography,Documentary",5.9,"$1,500,000.00","$5,500,000.00",2010,"$7,000,000.00"
266,The Karate Kid,"Action,Drama,Family",6.2,"$176,600,000.00","$182,500,000.00",2010,"$359,100,000.00"
267,Cheerful Weather for the Wedding,"Comedy,Drama,Romance",5.6,"$2,700.00","$18,700,000.00",2012,"$18,702,700.00"
268,The Rite,"Drama,Horror,Mystery",6.0,"$33,000,000.00","$63,000,000.00",2011,"$96,000,000.00"
269,Biutiful,"Drama,Romance",7.5,"$5,100,000.00","$20,000,000.00",2011,"$25,100,000.00"
270,22 Bullets,"Action,Crime,Drama",6.7,"$1,400,000.00","$21,300,000.00",2013,"$22,700,000.00"
271,The Hobbit: The Desolation of Smaug,"Adventure,Fantasy",7.8,"$258,399,999.00","$700,000,000.00",2013,"$958,399,999.00"
272,Baggage Claim,Comedy,5.1,"$21,600,000.00","$887,000.00",2013,"$22,487,000.00"
273,Demolition,"Comedy,Drama",7.0,"$2,000,000.00","$18,700,000.00",2016,"$20,700,000.00"
274,The Company Men,Drama,6.8,"$4,400,000.00","$441,000.00",2011,"$4,841,000.00"
275,The Myth of the American Sleepover,"Comedy,Drama,Romance",6.3,"$41,000.00","$18,700,000.00",2011,"$18,741,000.00"
276,All Good Things,"Crime,Drama,Mystery",6.3,"$582,000.00","$62,500.00",2010,"$644,500.00"
277,A Walk in the Woods,"Adventure,Biography,Comedy",6.3,"$29,500,000.00","$8,000,000.00",2015,"$37,500,000.00"
278,From Paris with Love,"Action,Crime,Thriller",6.5,"$24,100,000.00","$28,700,000.00",2010,"$52,800,000.00"
279,6 Souls,"Horror,Mystery,Thriller",6.1,"$1,400,000.00","$852,000.00",2013,"$2,252,000.00"
280,10 Cloverfield Lane,"Drama,Horror,Mystery",7.2,"$72,100,000.00","$38,100,000.00",2016,"$110,200,000.00"
281,Black Death,"Action,Adventure,Drama",6.4,"$22,600.00","$243,000.00",2011,"$265,600.00"
282,Jack and the Cuckoo-Clock Heart,"Adventure,Animation,Drama",7.0,"$1,400,000.00","$3,400,000.00",2014,"$4,800,000.00"
283,You Will Meet a Tall Dark Stranger,"Comedy,Drama,Romance",6.3,"$3,200,000.00","$31,000,000.00",2010,"$34,200,000.00"
284,Marley,"Biography,Documentary,Music",8.0,"$1,400,000.00","$18,700,000.00",2012,"$20,100,000.00"
285,Welcome to the Rileys,Drama,7.0,"$159,000.00","$158,000.00",2010,"$317,000.00"
286,When in Rome,"Comedy,Romance",5.6,"$32,700,000.00","$10,400,000.00",2010,"$43,100,000.00"
287,Jai Ho,"Action,Drama",5.3,"$1,300,000.00","$18,700,000.00",2014,"$20,000,000.00"
288,Jai Ho,"Biography,Documentary,Music",7.6,"$1,300,000.00","$18,700,000.00",2014,"$20,000,000.00"
289,The Skin I Live In,"Drama,Horror,Thriller",7.6,"$3,200,000.00","$27,700,000.00",2011,"$30,900,000.00"
290,The Lincoln Lawyer,"Crime,Drama,Thriller",7.3,"$58,000,000.00","$17,000,000.00",2011,"$75,000,000.00"
291,Rango,"Adventure,Animation,Comedy",7.2,"$123,500,000.00","$122,200,000.00",2011,"$245,700,000.00"
292,The Bourne Legacy,"Action,Adventure,Thriller",6.7,"$113,200,000.00","$162,900,000.00",2012,"$276,100,000.00"
293,Casino Jack,"Biography,Comedy,Crime",6.2,"$1,000,000.00","$40,700.00",2010,"$1,040,700.00"
294,The Five-Year Engagement,"Comedy,Romance",6.2,"$28,800,000.00","$25,100,000.00",2012,"$53,900,000.00"
295,Diary of a Wimpy Kid,"Comedy,Drama,Family",6.2,"$64,000,000.00","$11,700,000.00",2010,"$75,700,000.00"
296,Inhale,"Drama,Thriller",6.6,"$4,100.00","$51,000.00",2010,"$55,100.00"
297,Charlie Countryman,"Comedy,Drama,Romance",6.4,"$11,700.00","$18,700,000.00",2013,"$18,711,700.00"
298,One Chance,"Biography,Comedy,Drama",6.8,"$101,000.00","$10,800,000.00",2014,"$10,901,000.00"
299,Kites,"Action,Drama,Romance",6.1,"$1,600,000.00","$1,300,000.00",2010,"$2,900,000.00"
300,You're Not You,Drama,7.4,"$11,500.00","$18,700,000.00",2014,"$18,711,500.00"
301,Tyrannosaur,Drama,7.6,"$22,300.00","$18,700,000.00",2011,"$18,722,300.00"
302,The Muppets,"Adventure,Comedy,Family",7.1,"$88,600,000.00","$76,600,000.00",2011,"$165,200,000.00"
303,Last Vegas,"Comedy,Drama",6.6,"$63,900,000.00","$70,500,000.00",2013,"$134,400,000.00"
304,Ouija,"Horror,Mystery,Thriller",4.5,"$50,900,000.00","$52,700,000.00",2014,"$103,600,000.00"
305,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,"$50,600,000.00","$84,900,000.00",2014,"$135,500,000.00"
306,Out of the Furnace,"Crime,Drama,Thriller",6.8,"$11,300,000.00","$4,300,000.00",2013,"$15,600,000.00"
307,Moneyball,"Biography,Drama,Sport",7.6,"$75,600,000.00","$34,600,000.00",2011,"$110,200,000.00"
308,The Lone Ranger,"Action,Adventure,Western",6.4,"$89,300,000.00","$171,200,000.00",2013,"$260,500,000.00"
309,Doctor Strange,"Action,Adventure,Fantasy",7.5,"$232,600,000.00","$445,100,000.00",2016,"$677,700,000.00"
310,Escape Plan,"Action,Crime,Mystery",6.7,"$25,100,000.00","$112,200,000.00",2013,"$137,300,000.00"
311,Hereafter,"Drama,Fantasy,Romance",6.5,"$32,700,000.00","$72,500,000.00",2010,"$105,200,000.00"
312,The Lost City of Z,"Adventure,Biography,Drama",6.6,"$8,600,000.00","$10,700,000.00",2017,"$19,300,000.00"
313,Lawless,"Crime,Drama",7.3,"$37,400,000.00","$16,300,000.00",2012,"$53,700,000.00"
314,An Invisible Sign,"Comedy,Drama,Family",5.4,"$1,300.00","$18,700,000.00",2011,"$18,701,300.00"
315,Alpha and Omega,"Adventure,Animation,Comedy",5.3,"$25,100,000.00","$25,400,000.00",2010,"$50,500,000.00"
316,First Man,"Biography,Drama,History",7.4,"$44,900,000.00","$60,800,000.00",2018,"$105,700,000.00"
317,First Man,Documentary,6.6,"$44,900,000.00","$60,800,000.00",2018,"$105,700,000.00"
318,London Boulevard,"Crime,Drama",6.2,"$16,100.00","$4,600,000.00",2011,"$4,616,100.00"
319,The World's End,"Action,Comedy,Sci-Fi",7.0,"$26,000,000.00","$20,100,000.00",2013,"$46,100,000.00"
320,Seeking Justice,"Action,Crime,Drama",6.2,"$412,000.00","$11,900,000.00",2012,"$12,312,000.00"
321,Cars 2,"Adventure,Animation,Comedy",6.2,"$191,500,000.00","$370,700,000.00",2011,"$562,200,000.00"
322,Kill the Messenger,"Biography,Crime,Drama",7.0,"$2,500,000.00","$18,700,000.00",2014,"$21,200,000.00"
323,Leap Year,"Comedy,Romance",6.5,"$25,900,000.00","$6,700,000.00",2010,"$32,600,000.00"
324,Leap Year,"Drama,Romance",5.9,"$25,900,000.00","$6,700,000.00",2010,"$32,600,000.00"
325,Brave,"Adventure,Animation,Comedy",7.1,"$237,300,000.00","$303,200,000.00",2012,"$540,500,000.00"
326,Limitless,"Mystery,Sci-Fi,Thriller",7.4,"$79,200,000.00","$82,600,000.00",2011,"$161,800,000.00"
327,Limitless,"Biography,Documentary",6.7,"$79,200,000.00","$82,600,000.00",2011,"$161,800,000.00"
328,Limitless,Documentary,3.9,"$79,200,000.00","$82,600,000.00",2011,"$161,800,000.00"
329,Legend of the Guardians: The Owls of Ga'Hoole,"Action,Adventure,Animation",7.0,"$55,700,000.00","$84,400,000.00",2010,"$140,100,000.00"
330,Resident Evil: Afterlife,"Action,Adventure,Horror",5.9,"$60,100,000.00","$240,100,000.00",2010,"$300,200,000.00"
331,Henry's Crime,"Comedy,Crime,Drama",6.0,"$103,000.00","$102,000.00",2011,"$205,000.00"
332,Chimpanzee,Documentary,7.2,"$29,000,000.00","$5,900,000.00",2012,"$34,900,000.00"
333,Zookeeper,"Comedy,Family,Romance",5.2,"$80,400,000.00","$89,500,000.00",2011,"$169,900,000.00"
334,African Cats,"Adventure,Documentary",7.6,"$15,400,000.00","$15,400,000.00",2011,"$30,800,000.00"
335,Get Him to the Greek,"Adventure,Comedy,Music",6.4,"$61,000,000.00","$30,300,000.00",2010,"$91,300,000.00"
336,A Late Quartet,"Drama,Music",7.1,"$1,600,000.00","$18,700,000.00",2012,"$20,300,000.00"
337,Edge of Darkness,"Crime,Drama,Mystery",6.6,"$43,300,000.00","$37,800,000.00",2010,"$81,100,000.00"
338,The Debt,"Drama,Thriller",6.9,"$31,200,000.00","$14,500,000.00",2011,"$45,700,000.00"
339,The Debt,"Drama,Mystery,Thriller",6.1,"$31,200,000.00","$14,500,000.00",2011,"$45,700,000.00"
340,Beautiful Boy,"Biography,Drama",7.3,"$77,200.00","$18,700,000.00",2011,"$18,777,200.00"
341,Beautiful Boy,Drama,6.6,"$77,200.00","$18,700,000.00",2011,"$18,777,200.00"
342,Iron Man 2,"Action,Adventure,Sci-Fi",7.0,"$312,400,000.00","$311,500,000.00",2010,"$623,900,000.00"
343,Let Me In,"Drama,Fantasy,Horror",7.1,"$12,100,000.00","$12,000,000.00",2010,"$24,100,000.00"
344,Let Me In,Horror,5.1,"$12,100,000.00","$12,000,000.00",2010,"$24,100,000.00"
345,Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller",7.4,"$209,400,000.00","$485,300,000.00",2011,"$694,700,000.00"
346,Anchorman 2: The Legend Continues,Comedy,6.3,"$125,200,000.00","$46,300,000.00",2013,"$171,500,000.00"
347,Jane Eyre,"Drama,Romance",7.4,"$11,200,000.00","$23,500,000.00",2011,"$34,700,000.00"
348,Collide,Action,5.5,"$2,300,000.00","$2,500,000.00",2017,"$4,800,000.00"
349,Collide,"Action,Crime,Thriller",5.7,"$2,300,000.00","$2,500,000.00",2017,"$4,800,000.00"
350,Due Date,"Adventure,Comedy",6.5,"$100,500,000.00","$111,200,000.00",2010,"$211,700,000.00"
351,A Good Old Fashioned Orgy,"Comedy,Romance",6.2,"$200,000.00","$18,700,000.00",2011,"$18,900,000.00"
352,Hot Tub Time Machine,"Comedy,Sci-Fi",6.4,"$50,300,000.00","$14,300,000.00",2010,"$64,600,000.00"
353,That's My Boy,Comedy,5.6,"$36,900,000.00","$20,800,000.00",2012,"$57,700,000.00"
354,21 Jump Street,"Action,Comedy,Crime",7.2,"$138,400,000.00","$63,100,000.00",2012,"$201,500,000.00"
355,Brighton Rock,"Crime,Drama,Thriller",5.7,"$230,000.00","$1,600,000.00",2011,"$1,830,000.00"
356,Greenberg,"Comedy,Drama,Romance",6.1,"$4,200,000.00","$1,900,000.00",2010,"$6,100,000.00"
357,The Future,"Drama,Fantasy,Romance",6.2,"$569,000.00","$18,700,000.00",2011,"$19,269,000.00"
358,Wild Target,"Action,Comedy,Crime",6.8,"$109,000.00","$3,300,000.00",2010,"$3,409,000.00"
359,Broken City,"Crime,Drama,Thriller",6.2,"$19,700,000.00","$18,700,000.00",2013,"$38,400,000.00"
360,Chico & Rita,"Animation,Crime,Drama",7.2,"$351,000.00","$1,900,000.00",2012,"$2,251,000.00"
361,Mysteries of Lisbon,"Drama,Mystery,Romance",7.5,"$111,000.00","$14,900.00",2011,"$125,900.00"
362,Your Highness,"Adventure,Comedy,Fantasy",5.5,"$21,600,000.00","$3,300,000.00",2011,"$24,900,000.00"
363,I Spit on Your Grave,"Horror,Thriller",6.3,"$93,100.00","$480,000.00",2010,"$573,100.00"
364,We Need to Talk About Kevin,"Drama,Mystery,Thriller",7.5,"$1,700,000.00","$4,300,000.00",2011,"$6,000,000.00"
365,Bellflower,"Action,Drama,Romance",6.4,"$168,000.00","$18,700,000.00",2011,"$18,868,000.00"
366,The Tourist,"Action,Adventure,Thriller",6.0,"$67,600,000.00","$210,700,000.00",2010,"$278,300,000.00"
367,Aloha,"Comedy,Drama,Romance",5.4,"$21,100,000.00","$5,200,000.00",2015,"$26,300,000.00"
368,Extraordinary Measures,Drama,6.5,"$12,100,000.00","$3,100,000.00",2010,"$15,200,000.00"
369,Conviction,"Biography,Crime,Drama",7.2,"$6,800,000.00","$2,900,000.00",2010,"$9,700,000.00"
370,Conviction,Drama,7.0,"$6,800,000.00","$2,900,000.00",2010,"$9,700,000.00"
371,Snatched,Comedy,5.5,"$45,900,000.00","$15,000,000.00",2017,"$60,900,000.00"
372,Snatched,"Action,Adventure,Comedy",4.5,"$45,900,000.00","$15,000,000.00",2017,"$60,900,000.00"
373,High School,Comedy,5.8,"$139,000.00","$18,700,000.00",2012,"$18,839,000.00"
374,Serena,"Drama,History,Romance",5.4,"$176,000.00","$4,900,000.00",2015,"$5,076,000.00"
375,Serena,"Biography,Documentary,Sport",6.7,"$176,000.00","$4,900,000.00",2015,"$5,076,000.00"
376,Kick-Ass,"Action,Comedy",7.6,"$48,100,000.00","$48,100,000.00",2010,"$96,200,000.00"
377,Immortals,"Action,Drama,Fantasy",6.0,"$83,500,000.00","$143,400,000.00",2011,"$226,900,000.00"
378,The Man with the Iron Fists,Action,5.4,"$15,600,000.00","$4,099,999.00",2012,"$19,699,999.00"
379,The Cabin in the Woods,Horror,7.0,"$42,100,000.00","$24,400,000.00",2012,"$66,500,000.00"
380,Den of Thieves,"Action,Crime,Drama",7.0,"$44,900,000.00","$35,600,000.00",2018,"$80,500,000.00"
381,Sex and the City 2,"Comedy,Drama,Romance",4.4,"$95,300,000.00","$193,000,000.00",2010,"$288,300,000.00"
382,Take Me Home,"Comedy,Romance",6.8,"$15,800.00","$18,700,000.00",2012,"$18,715,800.00"
383,Take Me Home,Horror,5.6,"$15,800.00","$18,700,000.00",2012,"$18,715,800.00"
384,Scream 4,"Horror,Mystery",6.2,"$38,200,000.00","$59,000,000.00",2011,"$97,200,000.00"
385,The Roommate,"Drama,Thriller",4.9,"$37,300,000.00","$3,200,000.00",2011,"$40,500,000.00"
386,Waste Land,Documentary,7.9,"$188,000.00","$88,700.00",2010,"$276,700.00"
387,Waste Land,"Drama,Thriller",5.5,"$188,000.00","$88,700.00",2010,"$276,700.00"
388,A Very Harold & Kumar 3D Christmas,"Adventure,Comedy",6.3,"$35,100,000.00","$326,000.00",2011,"$35,426,000.00"
389,The Devil's Double,"Biography,Drama,Thriller",7.1,"$1,400,000.00","$18,700,000.00",2011,"$20,100,000.00"
390,Don't Be Afraid of the Dark,"Fantasy,Horror,Thriller",5.6,"$24,000,000.00","$12,900,000.00",2011,"$36,900,000.00"
391,X-Men: First Class,"Action,Adventure,Sci-Fi",7.7,"$146,400,000.00","$207,200,000.00",2011,"$353,600,000.00"
392,Norwegian Wood,"Drama,Romance",6.4,"$13,000.00","$17,600,000.00",2012,"$17,613,000.00"
393,2 Guns,"Action,Comedy,Crime",6.7,"$75,600,000.00","$56,300,000.00",2013,"$131,900,000.00"
394,The Spy Next Door,"Action,Comedy,Family",5.5,"$24,300,000.00","$20,900,000.00",2010,"$45,200,000.00"
395,The Tempest,"Comedy,Drama,Fantasy",5.4,"$278,000.00","$68,700.00",2010,"$346,700.00"
396,The Tempest,Drama,7.8,"$278,000.00","$68,700.00",2010,"$346,700.00"
397,The Tempest,"Comedy,Drama",8.5,"$278,000.00","$68,700.00",2010,"$346,700.00"
398,Looper,"Action,Crime,Drama",7.4,"$66,500,000.00","$110,000,000.00",2012,"$176,500,000.00"
399,A Royal Affair,"Biography,Drama,History",7.6,"$1,500,000.00","$6,000,000.00",2012,"$7,500,000.00"
400,Madagascar 3: Europe's Most Wanted,"Adventure,Animation,Comedy",6.8,"$216,400,000.00","$530,500,000.00",2012,"$746,900,000.00"
401,Jack Goes Boating,"Drama,Romance",6.4,"$542,000.00","$77,600.00",2010,"$619,600.00"
402,Date Night,"Comedy,Crime,Romance",6.3,"$98,700,000.00","$53,600,000.00",2010,"$152,300,000.00"
403,Easy A,"Comedy,Drama,Romance",7.1,"$58,400,000.00","$16,600,000.00",2010,"$75,000,000.00"
404,Bad Teacher,"Comedy,Romance",5.7,"$100,300,000.00","$115,900,000.00",2011,"$216,200,000.00"
405,The Social Network,"Biography,Drama",7.7,"$97,000,000.00","$128,000,000.00",2010,"$225,000,000.00"
406,Don 2,"Action,Crime,Thriller",7.1,"$3,700,000.00","$18,700,000.00",2011,"$22,400,000.00"
407,Cats & Dogs: The Revenge of Kitty Galore,"Action,Comedy,Family",4.3,"$43,600,000.00","$68,900,000.00",2010,"$112,500,000.00"
408,Poetry,Drama,7.8,"$356,000.00","$1,900,000.00",2011,"$2,256,000.00"
409,Raajneeti,"Crime,Drama",7.2,"$1,500,000.00","$11,100,000.00",2010,"$12,600,000.00"
410,Solace,"Crime,Drama,Mystery",6.4,"$1,400,000.00","$22,400,000.00",2016,"$23,800,000.00"
411,Solace,Thriller,7.2,"$1,400,000.00","$22,400,000.00",2016,"$23,800,000.00"
412,Solace,Drama,4.9,"$1,400,000.00","$22,400,000.00",2016,"$23,800,000.00"
413,Warrior,"Drama,Sport",8.2,"$13,700,000.00","$9,400,000.00",2011,"$23,100,000.00"
414,How to Be Single,"Comedy,Drama,Romance",6.1,"$46,800,000.00","$65,500,000.00",2016,"$112,300,000.00"
415,Casting By,Documentary,7.6,"$18,200.00","$18,700,000.00",2013,"$18,718,200.00"
416,As Good as Dead,"Crime,Thriller",5.2,"$2,000.00","$53,600.00",2010,"$55,600.00"
417,The Last Song,"Drama,Music,Romance",6.0,"$63,000,000.00","$26,100,000.00",2010,"$89,100,000.00"
418,Last Night,"Drama,Romance",6.6,"$99,000.00","$7,600,000.00",2011,"$7,699,000.00"
419,Last Night,"Comedy,Drama,Romance",7.3,"$99,000.00","$7,600,000.00",2011,"$7,699,000.00"
420,Last Night,Comedy,4.5,"$99,000.00","$7,600,000.00",2011,"$7,699,000.00"
421,Last Night,Drama,6.8,"$99,000.00","$7,600,000.00",2011,"$7,699,000.00"
422,The Watch,"Action,Comedy,Horror",5.7,"$35,400,000.00","$32,900,000.00",2012,"$68,300,000.00"
423,Pirates of the Caribbean: On Stranger Tides,"Action,Adventure,Fantasy",6.6,"$241,100,000.00","$804,600,000.00",2011,"$1,045,700,000.00"
424,Iron Man 3,"Action,Adventure,Sci-Fi",7.2,"$409,000,000.00","$805,800,000.00",2013,"$1,214,800,000.00"
425,Kung Fu Panda 2,"Action,Adventure,Animation",7.2,"$165,200,000.00","$500,400,000.00",2011,"$665,600,000.00"
426,Yogi Bear,"Adventure,Animation,Comedy",4.6,"$100,200,000.00","$101,300,000.00",2010,"$201,500,000.00"
427,Our Family Wedding,"Comedy,Romance",4.9,"$20,300,000.00","$1,200,000.00",2010,"$21,500,000.00"
428,Mars Needs Moms,"Adventure,Animation,Family",5.4,"$21,400,000.00","$17,600,000.00",2011,"$39,000,000.00"
429,50/50,"Comedy,Drama,Romance",7.7,"$35,000,000.00","$4,200,000.00",2011,"$39,200,000.00"
430,50/50,Documentary,7.5,"$35,000,000.00","$4,200,000.00",2011,"$39,200,000.00"
431,Seeking a Friend for the End of the World,"Adventure,Comedy,Drama",6.7,"$7,100,000.00","$2,600,000.00",2012,"$9,700,000.00"
432,The Taqwacores,"Drama,Music",6.1,"$11,400.00","$18,700,000.00",2010,"$18,711,400.00"
433,The Happytime Murders,"Action,Comedy,Crime",5.3,"$20,700,000.00","$6,800,000.00",2018,"$27,500,000.00"
434,Bullet to the Head,"Action,Crime,Thriller",5.7,"$9,500,000.00","$18,700,000.00",2013,"$28,200,000.00"
435,Kill Your Darlings,"Biography,Drama,Romance",6.5,"$1,000,000.00","$18,700,000.00",2013,"$19,700,000.00"
436,The Human Resources Manager,"Comedy,Drama",6.6,"$64,000.00","$329,000.00",2011,"$393,000.00"
437,Animal Kingdom,"Crime,Drama",7.3,"$1,000,000.00","$5,700,000.00",2010,"$6,700,000.00"
438,The Oranges,"Comedy,Drama,Romance",5.9,"$366,000.00","$18,700,000.00",2012,"$19,066,000.00"
439,The Housemaid,"Drama,Thriller",6.5,"$158,000.00","$14,600,000.00",2011,"$14,758,000.00"
440,The Housemaid,"Horror,Romance",5.8,"$158,000.00","$14,600,000.00",2011,"$14,758,000.00"
441,Devil,"Horror,Mystery,Thriller",6.2,"$33,600,000.00","$29,100,000.00",2010,"$62,700,000.00"
442,Cherry,"Comedy,Drama",6.8,"$11,400.00","$18,700,000.00",2010,"$18,711,400.00"
443,The Turin Horse,Drama,7.8,"$56,400.00","$18,700,000.00",2012,"$18,756,400.00"
444,There Be Dragons,"Biography,Drama,War",5.8,"$1,100,000.00","$18,700,000.00",2011,"$19,800,000.00"
445,Wrecked,"Adventure,Drama,Mystery",5.3,"$8,000.00","$18,700,000.00",2011,"$18,708,000.00"
446,Rise of the Planet of the Apes,"Action,Drama,Sci-Fi",7.6,"$176,800,000.00","$305,000,000.00",2011,"$481,800,000.00"
447,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,"$1,400,000.00","$1,300,000.00",2010,"$2,700,000.00"
448,The Interrupters,"Crime,Documentary",7.5,"$282,000.00","$18,700,000.00",2011,"$18,982,000.00"
449,Burke and Hare,"Comedy,Crime,History",6.2,"$4,800.00","$4,300,000.00",2011,"$4,304,800.00"
450,The Last Exorcism,"Drama,Horror,Thriller",5.6,"$41,000,000.00","$26,700,000.00",2010,"$67,700,000.00"
451,The Expendables,"Action,Adventure,Thriller",6.5,"$103,100,000.00","$171,400,000.00",2010,"$274,500,000.00"
452,Gulliver's Travels,"Adventure,Comedy,Family",4.9,"$42,800,000.00","$194,600,000.00",2010,"$237,400,000.00"
453,The Beaver,Drama,6.7,"$971,000.00","$6,300,000.00",2011,"$7,271,000.00"
454,Gangster Squad,"Action,Crime,Drama",6.7,"$46,000,000.00","$59,200,000.00",2013,"$105,200,000.00"
455,August: Osage County,"Comedy,Drama",7.2,"$37,700,000.00","$36,500,000.00",2013,"$74,200,000.00"
456,Going the Distance,"Comedy,Romance",6.3,"$17,800,000.00","$24,200,000.00",2010,"$42,000,000.00"
457,Going the Distance,Drama,3.9,"$17,800,000.00","$24,200,000.00",2010,"$42,000,000.00"
458,Sunshine Superman,"Biography,Documentary,Sport",6.9,"$88,100.00","$18,700,000.00",2015,"$18,788,100.00"
